,userId,movieId,rating,timestamp
934,606,2787,2.0,1172013618
935,469,2788,5.0,965425338
936,606,2789,4.0,1171833819
937,600,2800,2.5,1237762665
938,603,2841,3.0,953926303
939,535,2860,3.0,939029814
940,448,2887,1.0,1042049388
941,603,2891,4.0,963176689
942,603,2892,1.0,963177971
943,606,2897,4.0,1171361380
944,19,2898,2.0,965705195
945,294,2899,1.0,966634003
946,555,2900,3.0,978823434
947,255,2907,4.0,1005717513
948,298,2924,3.0,1449757422
949,318,2925,3.5,1340989349
950,108,2926,3.0,1042839665
951,414,2928,4.0,961518368
952,561,2959,4.0,1491092018
953,288,2976,2.0,980531349
954,383,2977,4.0,943569297
955,448,2978,2.0,1019125784
956,95,2990,2.0,1043339283
957,571,3021,2.0,966901209
958,469,3022,5.0,965425244
959,217,3033,2.0,955944596
960,185,3034,3.0,1044311830
961,19,3035,4.0,965705619
962,599,3036,3.5,1519235693
963,597,3040,5.0,941640800
964,414,3053,4.0,961436852
965,183,3062,4.0,992331540
966,66,3063,4.0,1113190672
967,19,3064,2.0,965711481
968,19,3072,2.0,965706045
969,572,3073,5.0,945890887
970,387,3075,3.0,1155747059
971,474,3076,3.0,1087832134
972,182,3078,4.0,1055157614
973,488,3079,3.5,1112382349
974,199,3082,3.0,945008950
975,348,3083,4.5,1378851558
976,292,3086,5.0,990062271
977,555,3087,3.0,978821850
978,275,3089,4.0,1049078271
979,603,3090,4.0,953927759
980,140,3093,3.5,1084273210
981,238,3101,4.0,1007931050
982,607,3109,4.0,964744724
983,479,3111,5.0,1039367332
984,474,3112,3.0,1065028441
985,166,3114,4.5,1189038117
986,217,3132,2.0,955943400
987,474,3134,3.0,1113172409
988,219,3175,2.0,1194932278
989,579,3176,5.0,958882104
990,42,3177,2.0,996216613
991,606,3179,4.0,1171737714
992,278,3396,3.0,1193753190
993,217,3432,1.0,955941736
994,474,3512,4.5,1100291586
995,13,3513,3.0,987895651
996,555,3525,4.0,978748961
997,143,3526,3.0,1444768929
998,469,3529,3.0,965336773
999,100,3536,4.0,1100184302
1000,448,3537,3.0,1019125813
1001,414,3543,4.0,961436658
1002,89,3549,3.5,1520408756
1003,380,3563,2.0,1509047981
1004,555,3573,1.0,978842188
1005,603,3580,4.0,963176016
1006,603,3586,4.0,963176277
1007,606,3587,3.5,1171822350
1008,175,3594,5.0,1234188487
1009,342,3597,3.0,1042822248
1010,182,3598,3.5,1055157745
1011,89,3604,0.5,1520408880
1012,368,3635,3.0,975829148
1013,82,3638,3.5,1084521311
1014,606,3640,4.0,1171501173
1015,469,3681,5.0,965662177
1016,238,3682,5.0,1007931865
1017,221,3683,4.0,1118246778
1018,368,3716,1.0,975830312
1019,452,3763,3.0,1013394855
1020,414,3766,2.0,961437831
1021,368,3767,2.0,971275239
1022,298,3784,0.5,1450453145
1023,414,3786,2.0,1011208551
1024,448,3933,0.5,1191614594
1025,105,3980,4.0,1446750738
1026,68,3981,2.5,1269122295
1027,474,3989,3.5,1135647262
1028,484,4011,3.0,1342228986
1029,414,4012,3.0,991144975
1030,367,4031,2.0,997813206
1031,182,4032,4.0,1055156169
1032,45,4104,1.0,1034344018
1033,474,4105,2.0,983031759
1034,482,4133,3.0,1105396675
1035,414,4141,3.0,996776697
1036,606,4147,4.0,1173467729
1037,452,4148,4.0,1013398061
1038,198,4174,3.0,1034136139
1039,313,4180,5.0,1030556287
1040,234,4203,4.0,1004408829
1041,466,4232,3.5,1439915793
1042,274,4233,3.5,1172030665
1043,140,4234,3.0,1012505945
1044,234,4241,3.0,1004409540
1045,367,4247,2.0,997814031
1046,525,4248,3.5,1476477110
1047,410,4256,3.0,990728101
1048,325,4291,3.0,1039398836
1049,474,4296,2.0,1092833416
1050,182,4307,4.5,1055156111
1051,51,4327,4.0,1230930044
1052,474,4347,4.0,1100292412
1053,156,4349,3.0,1106854182
1054,414,4380,5.0,1016462828
1055,260,4437,2.5,1109410403
1056,387,4441,3.5,1095118924
1057,42,4442,1.0,996216092
1058,606,4464,4.0,1173570398
1059,307,4474,3.0,1186086003
1060,414,4475,4.0,1032789366
1061,474,4476,2.0,1046887879
1062,448,4477,1.0,1028111080
1063,414,4478,4.0,1026225946
1064,288,4480,2.0,1050510932
1065,606,4482,2.5,1173396532
1066,310,4483,1.0,1078649140
1067,414,4488,4.0,1005067413
1068,610,4497,3.0,1479545237
1069,594,4517,0.5,1108950784
1070,51,4518,3.5,1230931983
1071,307,4520,2.0,1186257714
1072,479,4523,3.0,1039361316
1073,567,4552,3.5,1525285862
1074,387,4553,3.0,1094941034
1075,474,4564,2.0,1014924315
1076,307,4584,2.0,1186260088
1077,387,4587,2.0,1096505395
1078,606,4593,2.5,1171755654
1079,414,4599,2.0,1024928520
1080,135,4613,2.0,1009690964
1081,387,4614,2.5,1144394665
1082,91,4629,1.5,1112717386
1083,382,4638,3.5,1515173175
1084,68,4639,2.5,1261623460
1085,381,4643,2.0,1167541817
1086,414,4688,4.0,1016114875
1087,606,4689,3.5,1171500799
1088,200,4722,3.0,1229878977
1089,195,4723,1.0,999292981
1090,307,4771,1.5,1186258097
1091,414,4780,2.0,1020178582
1092,600,4787,3.0,1237857482
1093,603,4789,5.0,1000193988
1094,474,4808,2.0,1047043601
1095,331,4816,3.0,1537158054
1096,562,4823,5.0,1368896762
1097,318,4825,3.0,1525024628
1098,527,4836,4.0,1033175185
1099,20,4886,4.0,1054037089
1100,91,4909,2.0,1112717398
1101,182,4911,3.5,1054780174
1102,104,4912,3.0,1048590967
1103,238,4917,4.0,1007932138
1104,474,4929,2.0,1007320825
1105,422,4939,3.0,1007498024
1106,377,4942,4.5,1340344368
1107,474,4951,3.0,1007320783
1108,448,4952,2.0,1178981850
1109,288,4953,2.5,1068837599
1110,274,4954,4.0,1171827898
1111,169,4958,3.5,1059429271
1112,263,4959,3.0,1026158602
1113,414,4961,2.5,1072058131
1114,64,4964,3.5,1161530514
1115,391,4965,3.0,1030825841
1116,187,4967,4.5,1161849658
1117,474,4970,4.0,1061384234
1118,190,4975,3.0,1504310162
1119,462,4977,3.5,1121929115
1120,599,4978,3.5,1498501334
1121,387,4985,2.0,1152777436
1122,80,4995,4.5,1377308764
1123,606,5072,3.5,1171500518
1124,387,5121,4.0,1132473420
1125,318,5137,3.5,1299244376
1126,414,5146,4.0,1018291389
1127,387,5156,2.5,1189233388
1128,274,5165,4.0,1172008244
1129,474,5168,3.0,1061832680
1130,514,5205,2.0,1534109085
1131,275,5241,5.0,1049077141
1132,387,5255,1.5,1123041843
1133,246,5279,5.0,1355956609
1134,474,5353,3.0,1046887386
1135,590,5434,3.5,1267151749
1136,488,5470,4.5,1112382352
1137,599,5471,1.5,1519338127
1138,606,5503,4.0,1171404588
1139,380,5506,4.0,1494613522
1140,608,5528,4.5,1117408498
1141,325,5544,4.0,1039396626
1142,66,5548,4.5,1113188591
1143,606,5550,3.5,1171501798
1144,599,5689,2.0,1519343729
1145,590,5693,3.0,1258418579
1146,275,5723,5.0,1049077127
1147,387,5780,3.0,1188106534
1148,474,5801,2.5,1087827032
1149,260,5820,3.5,1109410883
1150,414,5876,4.0,1049060238
1151,438,5879,2.0,1105654430
1152,105,5889,5.0,1526208160
1153,66,5902,5.0,1099187587
1154,448,5915,5.0,1087150869
1155,3,5919,5.0,1306463825
1156,514,5925,2.0,1534114147
1157,346,5951,3.0,1125858412
1158,68,5955,3.5,1261085969
1159,599,5961,1.5,1498503879
1160,414,5968,4.0,1040048560
1161,523,5971,5.0,1503125882
1162,414,5994,4.0,1060054222
1163,608,6003,4.5,1117408056
1164,199,6016,4.0,1261363782
1165,474,6020,3.5,1100292449
1166,405,6023,4.0,1295916788
1167,213,6058,4.0,1316196114
1168,414,6116,3.5,1053624304
1169,513,6145,2.0,1159980656
1170,599,6217,1.5,1498504344
1171,140,6279,4.0,1087314689
1172,438,6280,2.5,1105664592
1173,428,6283,3.5,1111489915
1174,182,6341,4.0,1069633932
1175,606,6415,4.0,1171361385
1176,74,6440,3.5,1207502191
1177,462,6466,2.0,1137445411
1178,474,6477,3.0,1100292086
1179,28,6537,4.0,1234516415
1180,600,6538,3.0,1237852033
1181,74,6552,4.0,1207500626
1182,599,6557,0.5,1498502617
1183,249,6615,2.0,1365263709
1184,177,6619,3.0,1435837777
1185,298,6620,3.0,1449592405
1186,600,6643,2.5,1237859024
1187,274,6687,2.0,1256143916
1188,599,6691,2.5,1498518721
1189,274,6715,3.5,1172275354
1190,599,6723,2.0,1519127641
1191,310,6947,4.0,1078648283
1192,474,6948,4.0,1110202908
1193,82,6949,3.5,1084944803
1194,140,6950,3.5,1080845528
1195,232,6951,3.0,1182909997
1196,590,6957,2.5,1258417038
1197,606,6961,4.0,1171579826
1198,474,6963,4.5,1070286826
1199,606,6970,4.0,1171377700
1200,599,6974,2.5,1498516646
1201,610,6978,4.0,1479542837
1202,249,7007,4.0,1353801040
1203,474,7012,3.0,1070309684
1204,288,7090,4.0,1102691123
1205,474,7093,3.5,1070286638
1206,606,7131,3.0,1171813499
1207,599,7191,2.0,1519442710
1208,474,7211,3.5,1073255487
1209,474,7219,4.0,1093142418
1210,45,7294,4.0,1091305810
1211,182,7299,4.0,1090326714
1212,474,7303,3.5,1103811444
1213,377,7304,4.0,1340343594
1214,474,7305,2.5,1089387252
1215,474,7326,3.5,1091623060
1216,599,7340,2.0,1519140628
1217,594,7345,4.0,1115885856
1218,608,7347,4.0,1117675024
1219,474,7348,3.5,1087827024
1220,414,7364,4.0,1101751603
1221,599,7443,3.5,1519370076
1222,495,7445,4.5,1458635533
1223,387,7450,3.0,1154834500
1224,177,7451,5.0,1435524888
1225,553,7457,3.5,1219556862
1226,318,7459,4.5,1309078378
1227,474,7840,3.0,1089638217
1228,474,7944,3.0,1086785434
1229,318,7979,3.5,1304077756
1230,474,7980,3.5,1092661152
1231,610,7984,4.0,1495959169
1232,28,8010,4.0,1235806217
1233,307,8011,4.0,1204234913
1234,187,8012,4.0,1180302224
1235,483,8016,4.5,1229251314
1236,580,8092,3.0,1167860701
1237,474,8094,3.5,1139102246
1238,606,8195,4.0,1171817425
1239,105,8197,4.0,1446572822
1240,387,8270,3.5,1117355541
1241,474,8275,3.5,1181348018
1242,448,8290,0.5,1087571692
1243,474,8293,3.5,1085671095
1244,246,8327,3.5,1354147100
1245,474,8337,4.0,1113829306
1246,474,8338,4.0,1112282473
1247,222,8363,3.0,1391351869
1248,232,8373,2.5,1283133515
1249,606,8391,3.0,1171839204
1250,474,8424,4.0,1100292121
1251,580,8427,1.5,1167860808
1252,474,8446,2.5,1087832464
1253,448,8447,1.0,1087150729
1254,606,8456,4.0,1171500574
1255,474,8461,3.5,1086098718
1256,606,8487,4.0,1171813237
1257,590,8491,4.0,1264193605
1258,580,8494,0.5,1167791240
1259,387,8512,3.5,1117430828
1260,414,8587,3.5,1109974344
1261,432,8588,4.0,1315243675
1262,474,8617,3.0,1088167496
1263,382,8643,2.5,1515248446
1264,221,8645,4.0,1111177351
1265,387,8656,3.0,1155882860
1266,212,8665,3.0,1523216869
1267,398,8738,5.0,1311207555
1268,428,8810,4.0,1111488417
1269,590,8814,0.5,1258417797
1270,274,8831,3.5,1172110981
1271,307,8835,1.0,1189607694
1272,414,8836,2.5,1125295038
1273,610,8838,4.0,1479542220
1274,610,8840,1.0,1479542247
1275,580,8844,3.0,1168085188
1276,462,8848,3.0,1174690660
1277,599,8860,3.0,1498523857
1278,489,8866,1.5,1333831160
1279,594,8869,5.0,1108976076
1280,387,8870,2.5,1148273812
1281,63,8873,3.0,1443199994
1282,356,8874,5.0,1229139941
1283,448,8879,3.5,1099048295
1284,250,8880,4.0,1121217844
1285,298,8914,4.0,1447598800
1286,606,8916,3.5,1171757011
1287,474,8920,3.5,1238350317
1288,474,8938,4.0,1116517476
1289,414,8952,3.5,1158601616
1290,23,8961,3.0,1107164371
1291,608,8966,4.0,1117336797
1292,307,8967,0.5,1189607399
1293,68,8968,5.0,1275958076
1294,414,8970,4.0,1114376716
1295,606,8973,3.5,1171325525
1296,50,8974,2.0,1514239669
1297,89,8978,2.5,1520408926
1298,525,8981,3.5,1476476948
1299,232,8982,3.0,1218167331
1300,292,8984,3.5,1140269511
1301,474,8987,3.0,1101737069
1302,474,8989,3.5,1142189171
1303,357,8998,4.0,1348612877
1304,599,9005,2.0,1498511188
1305,177,9008,2.5,1435540203
1306,177,25750,2.0,1435537639
1307,221,25773,4.0,1121365551
1308,387,25898,4.0,1155284315
1309,474,25927,3.0,1128097743
1310,606,26038,4.0,1171825752
1311,448,26133,3.5,1224340974
1312,599,26142,2.0,1519259738
1313,387,26258,3.5,1179121741
1314,318,26317,3.5,1262806204
1315,448,26386,3.5,1136651983
1316,610,26391,2.5,1479542228
1317,606,26422,3.5,1171501484
1318,29,26554,4.0,1309069525
1319,599,26555,2.0,1519183427
1320,377,26564,3.5,1340342092
1321,74,26578,4.0,1207501220
1322,34,26606,4.5,1163954565
1323,274,26736,4.5,1239123373
1324,474,26791,1.5,1109360596
1325,509,26958,3.5,1436031753
1326,125,27022,4.0,1474411587
1327,605,27036,3.0,1277176772
1328,105,27134,4.0,1446573078
1329,357,27329,4.0,1348612595
1330,187,27397,5.0,1161849357
1331,380,27793,1.0,1494796581
1332,221,27834,4.5,1121365434
1333,414,27899,3.0,1216150358
1334,606,30890,3.0,1171500969
1335,448,31000,2.5,1104245514
1336,414,31225,3.0,1216145643
1337,74,31522,5.0,1207500333
1338,143,31685,3.0,1444881382
1339,221,31692,0.5,1121365317
1340,232,31867,3.0,1218167194
1341,599,32058,2.0,1519350081
1342,89,32060,3.0,1520409649
1343,480,32294,3.5,1179178504
1344,608,32302,4.0,1147794890
1345,600,32456,4.5,1237857795
1346,105,32657,4.5,1446618662
1347,187,33138,5.0,1161954986
1348,380,33644,2.5,1494796934
1349,480,33660,4.5,1179161196
1350,599,34148,3.0,1498525841
1351,560,37495,3.5,1470186568
1352,414,37853,2.0,1216149868
1353,288,39414,3.5,1213621039
1354,307,40819,4.5,1189457674
1355,232,41769,2.5,1182910359
1356,414,42602,3.5,1230174249
1357,64,42632,4.5,1161529769
1358,414,42738,3.0,1216150216
1359,474,42740,3.5,1165540081
1360,381,43376,4.5,1262899655
1361,274,43904,1.0,1172023625
1362,249,43919,1.0,1346758396
1363,390,44943,5.0,1250336077
1364,28,45658,2.0,1236313534
1365,68,45928,4.0,1332628709
1366,89,46105,4.5,1520409352
1367,610,48150,3.0,1493848827
1368,525,48385,1.0,1476479512
1369,380,49013,2.0,1494697326
1370,474,49524,3.5,1180012246
1371,606,49530,3.5,1232574634
1372,62,51540,4.5,1522533220
1373,610,51927,3.5,1493848372
1374,339,55721,4.0,1460346414
1375,358,56715,4.0,1339546338
1376,477,57243,4.0,1263711414
1377,511,59387,4.0,1522156012
1378,68,59440,3.5,1267238377
1379,525,70862,3.0,1476477379
1380,111,71668,4.5,1516152773
1381,18,73499,3.5,1457445100
1382,560,74510,4.0,1469652612
1383,63,77561,2.5,1443200324
1384,432,77866,4.5,1335139641
1385,610,77931,4.0,1493850040
1386,448,81949,3.0,1314564596
1387,139,84954,2.5,1453925284
1388,62,85414,4.5,1521489185
1389,73,89492,4.0,1464282937
1390,18,107846,3.5,1457445060
1391,153,112454,3.5,1525551196
1392,586,122906,5.0,1529899365
