RatingId	RaterId	Value	DateRated	MovieId
9219	217	2	19/04/2021 20:03:34	2161
9220	217	3	19/04/2021 20:03:34	2193
9222	217	3	19/04/2021 20:03:34	2253
9221	217	3	19/04/2021 20:03:34	2252
9223	217	3	19/04/2021 20:03:34	2268
9218	217	3	19/04/2021 20:03:34	2124
9217	217	2	19/04/2021 20:03:34	2123
9189	217	3	19/04/2021 20:03:34	1945
9188	217	3	19/04/2021 20:03:34	1911
9190	217	2	19/04/2021 20:03:34	1954
9191	217	1	19/04/2021 20:03:34	1963
9180	217	3	19/04/2021 20:03:34	1777
9182	217	3	19/04/2021 20:03:34	1792
9181	217	3	19/04/2021 20:03:34	1779
9178	217	3	19/04/2021 20:03:34	1722
9179	217	3	19/04/2021 20:03:34	1729
9184	217	3	19/04/2021 20:03:34	1833
9183	217	3	19/04/2021 20:03:34	1831
9185	217	2	19/04/2021 20:03:34	1858
9186	217	3	19/04/2021 20:03:34	1883
9187	217	3	19/04/2021 20:03:34	1894
9192	217	2	19/04/2021 20:03:34	1965
9193	217	2	19/04/2021 20:03:34	1967
9194	217	4	19/04/2021 20:03:34	1968
9195	217	4	19/04/2021 20:03:34	2000
9196	217	3	19/04/2021 20:03:34	2001
9197	217	3	19/04/2021 20:03:34	2005
9200	217	3	19/04/2021 20:03:34	2014
9199	217	3	19/04/2021 20:03:34	2013
9198	217	3	19/04/2021 20:03:34	2011
9201	217	2	19/04/2021 20:03:34	2019
9202	217	4	19/04/2021 20:03:34	2028
9203	217	3	19/04/2021 20:03:34	2046
9258	217	3	19/04/2021 20:03:34	3549
9257	217	3	19/04/2021 20:03:34	3543
9251	217	5	19/04/2021 20:03:34	3114
9252	217	2	19/04/2021 20:03:34	3132
9253	217	4	19/04/2021 20:03:34	3175
9256	217	3	19/04/2021 20:03:34	3529
9255	217	1	19/04/2021 20:03:34	3432
9254	217	3	19/04/2021 20:03:34	3396
9240	217	3	19/04/2021 20:03:34	2752
9238	217	3	19/04/2021 20:03:34	2642
9237	217	4	19/04/2021 20:03:34	2640
9239	217	2	19/04/2021 20:03:34	2662
9242	217	2	19/04/2021 20:03:34	2786
9241	217	3	19/04/2021 20:03:34	2779
9245	217	2	19/04/2021 20:03:34	2926
9244	217	3	19/04/2021 20:03:34	2899
9243	217	2	19/04/2021 20:03:34	2860
9248	217	3	19/04/2021 20:03:34	3082
9250	217	1	19/04/2021 20:03:34	3101
9249	217	2	19/04/2021 20:03:34	3087
9247	217	2	19/04/2021 20:03:34	3033
9246	217	3	19/04/2021 20:03:34	2990
9268	218	3.5	19/04/2021 20:03:34	2657
9267	218	3	19/04/2021 20:03:34	2502
9266	218	2.5	19/04/2021 20:03:34	2302
9260	218	4	19/04/2021 20:03:34	345
9259	218	2	19/04/2021 20:03:34	172
9261	218	4	19/04/2021 20:03:34	903
9265	218	3	19/04/2021 20:03:34	1380
9263	218	4	19/04/2021 20:03:34	1250
9264	218	2	19/04/2021 20:03:34	1372
9262	218	3	19/04/2021 20:03:34	1090
9321	219	4	19/04/2021 20:03:34	1089
9322	219	2.5	19/04/2021 20:03:34	1213
9323	219	3.5	19/04/2021 20:03:34	1246
9320	219	2.5	19/04/2021 20:03:34	1073
9319	219	4.5	19/04/2021 20:03:34	965
9318	219	3	19/04/2021 20:03:34	928
9327	219	2.5	19/04/2021 20:03:34	1370
9324	219	4.5	19/04/2021 20:03:34	1250
9325	219	3.5	19/04/2021 20:03:34	1262
9326	219	3.5	19/04/2021 20:03:34	1265
9328	219	3.5	19/04/2021 20:03:34	1377
9330	219	2	19/04/2021 20:03:34	1405
9329	219	2.5	19/04/2021 20:03:34	1391
9331	219	3	19/04/2021 20:03:34	1429
9333	219	3	19/04/2021 20:03:34	1544
9332	219	1.5	19/04/2021 20:03:34	1485
9334	219	3	19/04/2021 20:03:34	1552
9335	219	2.5	19/04/2021 20:03:34	1562
9336	219	3	19/04/2021 20:03:34	1573
9337	219	3	19/04/2021 20:03:34	1580
9338	219	3	19/04/2021 20:03:34	1639
9341	219	3.5	19/04/2021 20:03:34	1682
9340	219	3	19/04/2021 20:03:34	1653
9339	219	3.5	19/04/2021 20:03:34	1645
9316	219	3.5	19/04/2021 20:03:34	903
9315	219	4.5	19/04/2021 20:03:34	858
9317	219	4.5	19/04/2021 20:03:34	913
9312	219	3	19/04/2021 20:03:34	786
9313	219	1	19/04/2021 20:03:34	788
9314	219	2	19/04/2021 20:03:34	832
9311	219	4	19/04/2021 20:03:34	780
9310	219	3.5	19/04/2021 20:03:34	673
9304	219	3.5	19/04/2021 20:03:34	592
9305	219	4.5	19/04/2021 20:03:34	593
9302	219	3	19/04/2021 20:03:34	586
9303	219	4.5	19/04/2021 20:03:34	588
9307	219	3	19/04/2021 20:03:34	608
9306	219	2.5	19/04/2021 20:03:34	595
9308	219	3	19/04/2021 20:03:34	616
9309	219	4.5	19/04/2021 20:03:34	648
9279	219	2.5	19/04/2021 20:03:34	172
9280	219	2.5	19/04/2021 20:03:34	173
9281	219	2	19/04/2021 20:03:34	185
9278	219	4.5	19/04/2021 20:03:34	165
9277	219	2.5	19/04/2021 20:03:34	153
9284	219	1.5	19/04/2021 20:03:34	250
9285	219	3	19/04/2021 20:03:34	253
9286	219	5	19/04/2021 20:03:34	260
9282	219	4	19/04/2021 20:03:34	223
9283	219	1.5	19/04/2021 20:03:34	231
9275	219	3.5	19/04/2021 20:03:34	112
9276	219	4	19/04/2021 20:03:34	150
9273	219	1.5	19/04/2021 20:03:34	95
9274	219	3.5	19/04/2021 20:03:34	104
9272	219	1	19/04/2021 20:03:34	65
9269	219	3.5	19/04/2021 20:03:34	6
9270	219	2.5	19/04/2021 20:03:34	19
9271	219	3.5	19/04/2021 20:03:34	21
9293	219	5	19/04/2021 20:03:34	364
9294	219	3.5	19/04/2021 20:03:34	377
9292	219	5	19/04/2021 20:03:34	318
9287	219	2	19/04/2021 20:03:34	288
9288	219	3	19/04/2021 20:03:34	292
9289	219	4	19/04/2021 20:03:34	293
9291	219	3.5	19/04/2021 20:03:34	303
9290	219	4	19/04/2021 20:03:34	296
9299	219	2	19/04/2021 20:03:34	500
9300	219	3.5	19/04/2021 20:03:34	541
9301	219	0.5	19/04/2021 20:03:34	546
9295	219	3	19/04/2021 20:03:34	380
9296	219	2	19/04/2021 20:03:34	441
9297	219	2.5	19/04/2021 20:03:34	455
9298	219	4	19/04/2021 20:03:34	480
9358	219	3	19/04/2021 20:03:34	2302
9359	219	4.5	19/04/2021 20:03:34	2321
9361	219	2.5	19/04/2021 20:03:34	2395
9360	219	3.5	19/04/2021 20:03:34	2355
9363	219	4	19/04/2021 20:03:34	2502
9362	219	1	19/04/2021 20:03:34	2428
9364	219	2	19/04/2021 20:03:34	2567
9365	219	2	19/04/2021 20:03:34	2605
9366	219	3	19/04/2021 20:03:34	2617
9357	219	4	19/04/2021 20:03:34	2268
9356	219	3.5	19/04/2021 20:03:34	2176
9355	219	2.5	19/04/2021 20:03:34	2105
9354	219	4	19/04/2021 20:03:34	2085
9353	219	4	19/04/2021 20:03:34	2082
9350	219	3	19/04/2021 20:03:34	2054
9351	219	3.5	19/04/2021 20:03:34	2058
9352	219	2.5	19/04/2021 20:03:34	2064
9349	219	4.5	19/04/2021 20:03:34	2028
9348	219	3	19/04/2021 20:03:34	1968
9344	219	0.5	19/04/2021 20:03:34	1831
9342	219	3.5	19/04/2021 20:03:34	1722
9343	219	3	19/04/2021 20:03:34	1792
9347	219	4.5	19/04/2021 20:03:34	1954
9345	219	3	19/04/2021 20:03:34	1921
9346	219	2.5	19/04/2021 20:03:34	1923
9367	219	4	19/04/2021 20:03:34	2924
9369	219	4.5	19/04/2021 20:03:34	3033
9368	219	4.5	19/04/2021 20:03:34	2959
9370	219	3.5	19/04/2021 20:03:34	3082
9372	219	2	19/04/2021 20:03:34	3175
9371	219	2.5	19/04/2021 20:03:34	3114
9373	219	4.5	19/04/2021 20:03:34	4011
9374	219	1	19/04/2021 20:03:34	4247
9375	219	3	19/04/2021 20:03:34	4327
9377	219	2.5	19/04/2021 20:03:34	4643
9376	219	2	19/04/2021 20:03:34	4638
9378	219	4.5	19/04/2021 20:03:34	4816
9393	219	3	19/04/2021 20:03:34	48385
9392	219	2	19/04/2021 20:03:34	40819
9390	219	4	19/04/2021 20:03:34	8961
9389	219	2.5	19/04/2021 20:03:34	8880
9391	219	3	19/04/2021 20:03:34	8984
9388	219	4.5	19/04/2021 20:03:34	8874
9387	219	1	19/04/2021 20:03:34	8810
9386	219	4.5	19/04/2021 20:03:34	8665
9383	219	3.5	19/04/2021 20:03:34	6537
9382	219	3.5	19/04/2021 20:03:34	6283
9384	219	3.5	19/04/2021 20:03:34	6957
9385	219	4.5	19/04/2021 20:03:34	7090
9381	219	4	19/04/2021 20:03:34	4995
9379	219	3.5	19/04/2021 20:03:34	4886
9380	219	3.5	19/04/2021 20:03:34	4975
1154	22	3.5	19/04/2021 20:03:34	4886
1155	22	3.5	19/04/2021 20:03:34	4995
1156	22	3.5	19/04/2021 20:03:34	5902
1158	22	3.5	19/04/2021 20:03:34	8970
1157	22	4	19/04/2021 20:03:34	8961
1159	22	0.5	19/04/2021 20:03:34	51540
1153	22	3.5	19/04/2021 20:03:34	2959
1150	22	0.5	19/04/2021 20:03:34	2058
1151	22	4	19/04/2021 20:03:34	2160
1152	22	4	19/04/2021 20:03:34	2300
1148	22	5	19/04/2021 20:03:34	541
1147	22	5	19/04/2021 20:03:34	318
1144	22	4.5	19/04/2021 20:03:34	107
1145	22	4	19/04/2021 20:03:34	216
1146	22	4	19/04/2021 20:03:34	253
1149	22	3	19/04/2021 20:03:34	858
9414	220	5	19/04/2021 20:03:34	858
9415	220	5	19/04/2021 20:03:34	912
9413	220	4	19/04/2021 20:03:34	780
9412	220	3	19/04/2021 20:03:34	648
9411	220	5	19/04/2021 20:03:34	608
9409	220	5	19/04/2021 20:03:34	588
9410	220	5	19/04/2021 20:03:34	590
9408	220	4.5	19/04/2021 20:03:34	586
9423	220	5	19/04/2021 20:03:34	1580
9424	220	5	19/04/2021 20:03:34	1584
9425	220	1.5	19/04/2021 20:03:34	1591
9421	220	3.5	19/04/2021 20:03:34	1429
9422	220	3.5	19/04/2021 20:03:34	1430
9420	220	5	19/04/2021 20:03:34	1265
9416	220	4.5	19/04/2021 20:03:34	954
9417	220	1.5	19/04/2021 20:03:34	1049
9419	220	5	19/04/2021 20:03:34	1213
9418	220	3.5	19/04/2021 20:03:34	1089
9399	220	5	19/04/2021 20:03:34	260
9398	220	3.5	19/04/2021 20:03:34	231
9397	220	5	19/04/2021 20:03:34	223
9396	220	4	19/04/2021 20:03:34	165
9395	220	5	19/04/2021 20:03:34	150
9394	220	3.5	19/04/2021 20:03:34	6
9402	220	5	19/04/2021 20:03:34	318
9404	220	3.5	19/04/2021 20:03:34	377
9403	220	4.5	19/04/2021 20:03:34	364
9400	220	5	19/04/2021 20:03:34	296
9401	220	4	19/04/2021 20:03:34	303
9407	220	2	19/04/2021 20:03:34	541
9406	220	5	19/04/2021 20:03:34	480
9405	220	4.5	19/04/2021 20:03:34	380
9430	220	4	19/04/2021 20:03:34	2300
9429	220	2.5	19/04/2021 20:03:34	2294
9431	220	4	19/04/2021 20:03:34	2355
9432	220	3.5	19/04/2021 20:03:34	2359
9433	220	5	19/04/2021 20:03:34	2502
9426	220	3.5	19/04/2021 20:03:34	1722
9428	220	5	19/04/2021 20:03:34	2028
9427	220	4.5	19/04/2021 20:03:34	2011
9435	220	1.5	19/04/2021 20:03:34	2959
9436	220	5	19/04/2021 20:03:34	3034
9434	220	4	19/04/2021 20:03:34	2640
9438	220	4	19/04/2021 20:03:34	4011
9437	220	5	19/04/2021 20:03:34	3114
9444	220	4	19/04/2021 20:03:34	48385
9443	220	4.5	19/04/2021 20:03:34	8961
9442	220	4	19/04/2021 20:03:34	8665
9439	220	4	19/04/2021 20:03:34	4886
9440	220	4.5	19/04/2021 20:03:34	4954
9441	220	3.5	19/04/2021 20:03:34	6537
9530	221	4.5	19/04/2021 20:03:34	6538
9531	221	4	19/04/2021 20:03:34	6552
9529	221	5	19/04/2021 20:03:34	6016
9532	221	3.5	19/04/2021 20:03:34	7090
9528	221	4	19/04/2021 20:03:34	5902
9533	221	4	19/04/2021 20:03:34	8645
9534	221	4.5	19/04/2021 20:03:34	8873
9535	221	4	19/04/2021 20:03:34	8914
9539	221	0.5	19/04/2021 20:03:34	31692
9537	221	4.5	19/04/2021 20:03:34	27834
9538	221	2.5	19/04/2021 20:03:34	27899
9536	221	4	19/04/2021 20:03:34	25773
9525	221	4.5	19/04/2021 20:03:34	3529
9527	221	4	19/04/2021 20:03:34	3683
9526	221	4.5	19/04/2021 20:03:34	3681
9522	221	5	19/04/2021 20:03:34	2959
9523	221	4.5	19/04/2021 20:03:34	3089
9524	221	5	19/04/2021 20:03:34	3090
9513	221	5	19/04/2021 20:03:34	2019
9514	221	4	19/04/2021 20:03:34	2023
9510	221	4	19/04/2021 20:03:34	1997
9512	221	4	19/04/2021 20:03:34	2009
9511	221	3	19/04/2021 20:03:34	2000
9505	221	4	19/04/2021 20:03:34	1923
9507	221	4.5	19/04/2021 20:03:34	1945
9506	221	5	19/04/2021 20:03:34	1927
9509	221	3	19/04/2021 20:03:34	1961
9508	221	3.5	19/04/2021 20:03:34	1959
9521	221	4	19/04/2021 20:03:34	2502
9520	221	4.5	19/04/2021 20:03:34	2469
9519	221	4.5	19/04/2021 20:03:34	2321
9518	221	4.5	19/04/2021 20:03:34	2300
9517	221	5	19/04/2021 20:03:34	2289
9516	221	4	19/04/2021 20:03:34	2176
9515	221	3	19/04/2021 20:03:34	2110
9456	221	4.5	19/04/2021 20:03:34	431
9458	221	4.5	19/04/2021 20:03:34	492
9457	221	3	19/04/2021 20:03:34	480
9461	221	5	19/04/2021 20:03:34	541
9462	221	4.5	19/04/2021 20:03:34	551
9463	221	3	19/04/2021 20:03:34	553
9460	221	3	19/04/2021 20:03:34	527
9459	221	3.5	19/04/2021 20:03:34	509
9453	221	5	19/04/2021 20:03:34	296
9455	221	4.5	19/04/2021 20:03:34	348
9454	221	4	19/04/2021 20:03:34	318
9445	221	4.5	19/04/2021 20:03:34	58
9449	221	4.5	19/04/2021 20:03:34	141
9447	221	2.5	19/04/2021 20:03:34	104
9446	221	4.5	19/04/2021 20:03:34	101
9448	221	5	19/04/2021 20:03:34	111
9450	221	4	19/04/2021 20:03:34	154
9451	221	4.5	19/04/2021 20:03:34	162
9452	221	4.5	19/04/2021 20:03:34	215
9484	221	3	19/04/2021 20:03:34	1088
9485	221	4.5	19/04/2021 20:03:34	1089
9486	221	4.5	19/04/2021 20:03:34	1090
9490	221	4.5	19/04/2021 20:03:34	1213
9489	221	4	19/04/2021 20:03:34	1125
9487	221	3.5	19/04/2021 20:03:34	1092
9488	221	4	19/04/2021 20:03:34	1103
9491	221	5	19/04/2021 20:03:34	1245
9482	221	4.5	19/04/2021 20:03:34	965
9483	221	3.5	19/04/2021 20:03:34	994
9481	221	5	19/04/2021 20:03:34	953
9480	221	4	19/04/2021 20:03:34	951
9479	221	4.5	19/04/2021 20:03:34	950
9478	221	4.5	19/04/2021 20:03:34	928
9477	221	5	19/04/2021 20:03:34	926
9495	221	4	19/04/2021 20:03:34	1265
9494	221	5	19/04/2021 20:03:34	1259
9493	221	3.5	19/04/2021 20:03:34	1250
9492	221	4.5	19/04/2021 20:03:34	1247
9499	221	3.5	19/04/2021 20:03:34	1358
9498	221	5	19/04/2021 20:03:34	1278
9497	221	4	19/04/2021 20:03:34	1267
9496	221	4.5	19/04/2021 20:03:34	1266
9502	221	4	19/04/2021 20:03:34	1391
9500	221	3.5	19/04/2021 20:03:34	1374
9501	221	4	19/04/2021 20:03:34	1375
9503	221	3.5	19/04/2021 20:03:34	1584
9504	221	3	19/04/2021 20:03:34	1610
9464	221	3.5	19/04/2021 20:03:34	590
9465	221	4	19/04/2021 20:03:34	593
9466	221	5	19/04/2021 20:03:34	608
9467	221	2	19/04/2021 20:03:34	780
9468	221	4.5	19/04/2021 20:03:34	800
9473	221	5	19/04/2021 20:03:34	912
9472	221	4	19/04/2021 20:03:34	910
9474	221	4.5	19/04/2021 20:03:34	913
9475	221	5	19/04/2021 20:03:34	922
9476	221	4.5	19/04/2021 20:03:34	923
9469	221	4.5	19/04/2021 20:03:34	858
9471	221	5	19/04/2021 20:03:34	903
9470	221	3.5	19/04/2021 20:03:34	898
9558	222	4.5	19/04/2021 20:03:34	858
9557	222	2.5	19/04/2021 20:03:34	784
9556	222	1.5	19/04/2021 20:03:34	762
9555	222	2.5	19/04/2021 20:03:34	673
9554	222	2	19/04/2021 20:03:34	616
9570	222	3.5	19/04/2021 20:03:34	1610
9571	222	3	19/04/2021 20:03:34	1680
9572	222	4	19/04/2021 20:03:34	1682
9566	222	2.5	19/04/2021 20:03:34	1391
9567	222	3.5	19/04/2021 20:03:34	1408
9568	222	2	19/04/2021 20:03:34	1485
9569	222	3	19/04/2021 20:03:34	1537
9564	222	3.5	19/04/2021 20:03:34	1273
9565	222	4	19/04/2021 20:03:34	1278
9562	222	3.5	19/04/2021 20:03:34	1247
9563	222	3.5	19/04/2021 20:03:34	1249
9561	222	4	19/04/2021 20:03:34	1213
9560	222	1.5	19/04/2021 20:03:34	1092
9559	222	4	19/04/2021 20:03:34	1089
9546	222	3.5	19/04/2021 20:03:34	231
9543	222	3	19/04/2021 20:03:34	165
9545	222	2	19/04/2021 20:03:34	193
9544	222	3	19/04/2021 20:03:34	173
9541	222	4	19/04/2021 20:03:34	110
9542	222	2.5	19/04/2021 20:03:34	122
9540	222	3.5	19/04/2021 20:03:34	19
9549	222	2.5	19/04/2021 20:03:34	364
9548	222	4	19/04/2021 20:03:34	296
9547	222	3	19/04/2021 20:03:34	293
9553	222	3	19/04/2021 20:03:34	527
9552	222	3.5	19/04/2021 20:03:34	508
9551	222	3.5	19/04/2021 20:03:34	466
9550	222	3.5	19/04/2021 20:03:34	431
9576	222	4	19/04/2021 20:03:34	1961
9575	222	3	19/04/2021 20:03:34	1954
9574	222	3	19/04/2021 20:03:34	1923
9573	222	2	19/04/2021 20:03:34	1831
9577	222	2.5	19/04/2021 20:03:34	1997
9578	222	3	19/04/2021 20:03:34	2028
9579	222	3.5	19/04/2021 20:03:34	2959
9580	222	4.5	19/04/2021 20:03:34	4816
9586	222	3.5	19/04/2021 20:03:34	33660
9584	222	3	19/04/2021 20:03:34	8961
9585	222	2.5	19/04/2021 20:03:34	8984
9583	222	3	19/04/2021 20:03:34	8363
9581	222	4.5	19/04/2021 20:03:34	4995
9582	222	2.5	19/04/2021 20:03:34	6947
9601	223	2.5	19/04/2021 20:03:34	4995
9600	223	4	19/04/2021 20:03:34	4886
9602	223	4.5	19/04/2021 20:03:34	8961
9599	223	3.5	19/04/2021 20:03:34	1961
9591	223	3.5	19/04/2021 20:03:34	480
9589	223	3	19/04/2021 20:03:34	296
9590	223	4.5	19/04/2021 20:03:34	318
9587	223	3.5	19/04/2021 20:03:34	110
9588	223	3.5	19/04/2021 20:03:34	260
9597	223	3.5	19/04/2021 20:03:34	1265
9598	223	3.5	19/04/2021 20:03:34	1597
9595	223	3	19/04/2021 20:03:34	608
9594	223	3.5	19/04/2021 20:03:34	595
9593	223	2.5	19/04/2021 20:03:34	593
9592	223	3	19/04/2021 20:03:34	590
9596	223	3.5	19/04/2021 20:03:34	780
9610	224	4	19/04/2021 20:03:34	858
9609	224	4	19/04/2021 20:03:34	593
9614	224	1	19/04/2021 20:03:34	1554
9613	224	5	19/04/2021 20:03:34	1265
9612	224	5	19/04/2021 20:03:34	1259
9611	224	4	19/04/2021 20:03:34	953
9603	224	2	19/04/2021 20:03:34	260
9605	224	4	19/04/2021 20:03:34	377
9604	224	5	19/04/2021 20:03:34	289
9606	224	4	19/04/2021 20:03:34	440
9607	224	2	19/04/2021 20:03:34	505
9608	224	5	19/04/2021 20:03:34	527
9616	224	5	19/04/2021 20:03:34	2028
9615	224	5	19/04/2021 20:03:34	1968
9619	224	5	19/04/2021 20:03:34	2108
9618	224	5	19/04/2021 20:03:34	2100
9617	224	4	19/04/2021 20:03:34	2080
9620	224	5	19/04/2021 20:03:34	3072
9643	225	4	19/04/2021 20:03:34	2302
9644	225	4	19/04/2021 20:03:34	2454
9639	225	3	19/04/2021 20:03:34	1997
9638	225	4	19/04/2021 20:03:34	1970
9640	225	4	19/04/2021 20:03:34	2000
9641	225	4	19/04/2021 20:03:34	2001
9642	225	4	19/04/2021 20:03:34	2011
9637	225	4	19/04/2021 20:03:34	1923
9636	225	5	19/04/2021 20:03:34	1895
9629	225	4	19/04/2021 20:03:34	507
9628	225	3	19/04/2021 20:03:34	441
9626	225	3	19/04/2021 20:03:34	380
9627	225	1	19/04/2021 20:03:34	424
9625	225	5	19/04/2021 20:03:34	333
9624	225	5	19/04/2021 20:03:34	231
9623	225	5	19/04/2021 20:03:34	223
9622	225	5	19/04/2021 20:03:34	104
9621	225	5	19/04/2021 20:03:34	69
9632	225	5	19/04/2021 20:03:34	1259
9633	225	4	19/04/2021 20:03:34	1407
9635	225	2	19/04/2021 20:03:34	1717
9634	225	4	19/04/2021 20:03:34	1641
9631	225	4	19/04/2021 20:03:34	588
9630	225	3	19/04/2021 20:03:34	587
9685	226	4	19/04/2021 20:03:34	586
9684	226	3	19/04/2021 20:03:34	585
9686	226	4	19/04/2021 20:03:34	588
9687	226	2	19/04/2021 20:03:34	590
9689	226	2.5	19/04/2021 20:03:34	595
9688	226	3	19/04/2021 20:03:34	594
9690	226	3	19/04/2021 20:03:34	596
9691	226	4.5	19/04/2021 20:03:34	608
9692	226	3.5	19/04/2021 20:03:34	648
9693	226	4	19/04/2021 20:03:34	661
9703	226	3	19/04/2021 20:03:34	840
9704	226	0.5	19/04/2021 20:03:34	888
9705	226	3	19/04/2021 20:03:34	919
9697	226	3	19/04/2021 20:03:34	780
9695	226	3.5	19/04/2021 20:03:34	762
9696	226	3.5	19/04/2021 20:03:34	765
9694	226	5	19/04/2021 20:03:34	671
9699	226	4	19/04/2021 20:03:34	784
9698	226	2	19/04/2021 20:03:34	783
9700	226	3.5	19/04/2021 20:03:34	788
9701	226	2.5	19/04/2021 20:03:34	802
9702	226	3	19/04/2021 20:03:34	829
9728	226	2	19/04/2021 20:03:34	1644
9729	226	4	19/04/2021 20:03:34	1672
9726	226	4	19/04/2021 20:03:34	1597
9727	226	3	19/04/2021 20:03:34	1639
9725	226	3.5	19/04/2021 20:03:34	1580
9720	226	4	19/04/2021 20:03:34	1407
9719	226	3	19/04/2021 20:03:34	1405
9718	226	2.5	19/04/2021 20:03:34	1391
9717	226	2.5	19/04/2021 20:03:34	1380
9723	226	1.5	19/04/2021 20:03:34	1562
9724	226	2.5	19/04/2021 20:03:34	1573
9722	226	1.5	19/04/2021 20:03:34	1544
9721	226	3	19/04/2021 20:03:34	1485
9712	226	4	19/04/2021 20:03:34	1259
9713	226	4.5	19/04/2021 20:03:34	1262
9714	226	4	19/04/2021 20:03:34	1265
9711	226	4.5	19/04/2021 20:03:34	1257
9710	226	4	19/04/2021 20:03:34	1247
9715	226	4	19/04/2021 20:03:34	1278
9716	226	3	19/04/2021 20:03:34	1367
9706	226	5	19/04/2021 20:03:34	1073
9707	226	1	19/04/2021 20:03:34	1088
9708	226	3	19/04/2021 20:03:34	1091
9709	226	4	19/04/2021 20:03:34	1246
9650	226	4	19/04/2021 20:03:34	69
9649	226	3	19/04/2021 20:03:34	65
9651	226	3	19/04/2021 20:03:34	88
9648	226	3.5	19/04/2021 20:03:34	63
9647	226	2	19/04/2021 20:03:34	22
9646	226	3.5	19/04/2021 20:03:34	19
9645	226	4.5	19/04/2021 20:03:34	16
9652	226	5	19/04/2021 20:03:34	104
9653	226	2.5	19/04/2021 20:03:34	105
9654	226	4	19/04/2021 20:03:34	112
9655	226	3	19/04/2021 20:03:34	141
9656	226	3.5	19/04/2021 20:03:34	145
9657	226	4.5	19/04/2021 20:03:34	150
9664	226	5	19/04/2021 20:03:34	223
9665	226	5	19/04/2021 20:03:34	231
9662	226	3.5	19/04/2021 20:03:34	212
9663	226	5	19/04/2021 20:03:34	216
9666	226	4.5	19/04/2021 20:03:34	260
9661	226	2.5	19/04/2021 20:03:34	186
9660	226	5	19/04/2021 20:03:34	170
9658	226	4	19/04/2021 20:03:34	153
9659	226	2	19/04/2021 20:03:34	158
9670	226	4	19/04/2021 20:03:34	333
9672	226	2.5	19/04/2021 20:03:34	377
9671	226	3.5	19/04/2021 20:03:34	364
9668	226	3	19/04/2021 20:03:34	277
9667	226	2.5	19/04/2021 20:03:34	267
9669	226	4.5	19/04/2021 20:03:34	296
9673	226	4.5	19/04/2021 20:03:34	441
9676	226	4	19/04/2021 20:03:34	480
9674	226	3.5	19/04/2021 20:03:34	466
9675	226	3.5	19/04/2021 20:03:34	473
9678	226	4	19/04/2021 20:03:34	508
9677	226	3.5	19/04/2021 20:03:34	500
9679	226	3	19/04/2021 20:03:34	524
9683	226	3.5	19/04/2021 20:03:34	551
9682	226	2	19/04/2021 20:03:34	546
9681	226	3	19/04/2021 20:03:34	542
9680	226	3	19/04/2021 20:03:34	532
9730	226	3.5	19/04/2021 20:03:34	1884
9731	226	2.5	19/04/2021 20:03:34	1887
9733	226	2.5	19/04/2021 20:03:34	1923
9732	226	2.5	19/04/2021 20:03:34	1911
9736	226	4	19/04/2021 20:03:34	1961
9735	226	3.5	19/04/2021 20:03:34	1954
9734	226	4	19/04/2021 20:03:34	1947
9740	226	4	19/04/2021 20:03:34	2011
9739	226	3.5	19/04/2021 20:03:34	2009
9738	226	5	19/04/2021 20:03:34	2005
9737	226	4	19/04/2021 20:03:34	1968
9758	226	5	19/04/2021 20:03:34	2502
9760	226	3.5	19/04/2021 20:03:34	2617
9759	226	3	19/04/2021 20:03:34	2605
9754	226	3	19/04/2021 20:03:34	2291
9755	226	2	19/04/2021 20:03:34	2335
9756	226	3	19/04/2021 20:03:34	2355
9757	226	3	19/04/2021 20:03:34	2395
9743	226	3	19/04/2021 20:03:34	2080
9744	226	4	19/04/2021 20:03:34	2082
9745	226	3	19/04/2021 20:03:34	2085
9741	226	4	19/04/2021 20:03:34	2054
9742	226	3	19/04/2021 20:03:34	2059
9747	226	3	19/04/2021 20:03:34	2100
9746	226	2	19/04/2021 20:03:34	2088
9748	226	2.5	19/04/2021 20:03:34	2116
9751	226	4	19/04/2021 20:03:34	2193
9752	226	2.5	19/04/2021 20:03:34	2253
9753	226	4.5	19/04/2021 20:03:34	2268
9749	226	4	19/04/2021 20:03:34	2134
9750	226	4.5	19/04/2021 20:03:34	2161
9765	226	4	19/04/2021 20:03:34	3087
9762	226	4	19/04/2021 20:03:34	2959
9763	226	5	19/04/2021 20:03:34	3033
9764	226	4	19/04/2021 20:03:34	3034
9761	226	4	19/04/2021 20:03:34	2671
9770	226	3	19/04/2021 20:03:34	4816
9769	226	2.5	19/04/2021 20:03:34	4477
9766	226	4.5	19/04/2021 20:03:34	4011
9768	226	3	19/04/2021 20:03:34	4247
9767	226	0.5	19/04/2021 20:03:34	4233
9778	226	3.5	19/04/2021 20:03:34	8880
9780	226	2.5	19/04/2021 20:03:34	8984
9779	226	4	19/04/2021 20:03:34	8981
9776	226	1.5	19/04/2021 20:03:34	8810
9777	226	4	19/04/2021 20:03:34	8874
9771	226	4	19/04/2021 20:03:34	4886
9772	226	4	19/04/2021 20:03:34	4975
9773	226	4.5	19/04/2021 20:03:34	4995
9775	226	3	19/04/2021 20:03:34	7451
9774	226	3	19/04/2021 20:03:34	7347
9797	227	4.5	19/04/2021 20:03:34	8873
9798	227	4.5	19/04/2021 20:03:34	8914
9799	227	4.5	19/04/2021 20:03:34	40819
9800	227	5	19/04/2021 20:03:34	55721
